1	14	7	1	2	2	0	1
1	14	7	1	2	2	0	2
1	14	7	1	3	0	0	1
1	14	7	1	3	0	0	2
1	14	7	1	3	1	0	1
1	14	7	1	3	1	0	2
1	14	7	1	3	2	0	1
1	14	7	1	3	2	0	2
1	14	7	1	4	0	0	1
1	14	7	1	4	0	0	2
1	14	7	1	4	1	0	1
1	14	7	1	4	1	0	2
1	14	7	1	4	2	0	1
1	14	7	1	4	2	0	2
1	14	21	1	0	0	0	1
1	14	21	1	0	0	0	2
1	14	21	1	0	1	0	1
1	14	21	1	0	1	0	2
1	14	21	1	0	2	0	1
1	14	21	1	0	2	0	2
1	14	22	0	0	0	0	1
1	14	22	0	0	0	0	2
1	14	22	0	0	1	0	1
1	14	22	0	0	1	0	2
1	14	22	0	0	2	0	1
1	14	22	0	0	2	0	2
1	14	23	1	0	0	0	1
1	14	23	1	0	0	0	2
1	14	23	1	0	1	0	1
1	14	23	1	0	1	0	2
1	14	23	1	0	2	0	1
1	14	23	1	0	2	0	2
1	14	30	0	0	0	0	1
1	14	30	0	0	0	0	2
1	14	30	0	0	1	0	1
1	14	30	0	0	1	0	2
1	14	30	0	0	2	0	1
1	14	30	0	0	2	0	2
1	15	6	1	1	0	0	1
1	15	6	1	1	0	0	2
1	15	6	1	1	1	0	1
1	15	6	1	1	1	0	2
1	15	6	1	1	2	0	1
1	15	6	1	1	2	0	2
1	15	6	1	2	0	0	1
1	15	6	1	2	0	0	2
1	15	6	1	2	1	0	1
1	15	6	1	2	1	0	2
1	15	6	1	2	2	0	1
1	15	6	1	2	2	0	2
1	15	6	1	3	0	0	1
1	15	6	1	3	0	0	2
1	15	6	1	3	1	0	1
1	15	6	1	3	1	0	2
1	15	6	1	3	2	0	1
1	15	6	1	3	2	0	2
1	15	6	1	4	0	0	1
1	15	6	1	4	0	0	2
1	15	6	1	4	1	0	1
1	15	6	1	4	1	0	2
1	15	6	1	4	2	0	1
1	15	6	1	4	2	0	2
1	15	7	0	1	0	0	1
1	15	7	0	1	0	0	2
1	15	7	0	1	1	0	1
1	15	7	0	1	1	0	2
1	15	7	0	1	2	0	1
1	15	7	0	1	2	0	2
1	15	7	0	2	0	0	1
1	15	7	0	2	0	0	2
1	15	7	0	2	1	0	1
1	15	7	0	2	1	0	2
1	15	7	0	2	2	0	1
1	15	7	0	2	2	0	2
1	15	7	0	3	0	0	1
1	15	7	0	3	0	0	2
1	15	7	0	3	1	0	1
1	15	7	0	3	1	0	2
1	15	7	0	3	2	0	1
1	15	7	0	3	2	0	2
1	15	7	0	4	0	0	1
1	15	7	0	4	0	0	2
1	15	7	0	4	1	0	1
1	15	7	0	4	1	0	2
1	15	7	0	4	2	0	1
1	15	7	0	4	2	0	2
1	15	8	1	1	0	0	1
1	15	8	1	1	0	0	2
1	15	8	1	1	1	0	1
1	15	8	1	1	1	0	2
1	15	8	1	1	2	0	1
1	15	8	1	1	2	0	2
1	15	8	1	2	0	0	1
1	15	8	1	2	0	0	2
1	15	8	1	2	1	0	1
1	15	8	1	2	1	0	2
1	15	8	1	2	2	0	1
1	15	8	1	2	2	0	2
1	15	8	1	3	0	0	1
1	15	8	1	3	0	0	2
1	15	8	1	3	1	0	1
1	15	8	1	3	1	0	2
1	15	8	1	3	2	0	1
1	15	8	1	3	2	0	2
1	15	8	1	4	0	0	1
1	15	8	1	4	0	0	2
1	15	8	1	4	1	0	1
1	15	8	1	4	1	0	2
1	15	8	1	4	2	0	1
1	15	8	1	4	2	0	2
1	15	22	1	0	0	0	1
1	15	22	1	0	0	0	2
1	15	22	1	0	1	0	1
1	15	22	1	0	1	0	2
1	15	22	1	0	2	0	1
1	15	22	1	0	2	0	2
1	15	23	0	0	0	0	1
1	15	23	0	0	0	0	2
1	15	23	0	0	1	0	1
1	15	23	0	0	1	0	2
1	15	23	0	0	2	0	1
1	15	23	0	0	2	0	2
1	15	24	1	0	0	0	1
1	15	24	1	0	0	0	2
1	15	24	1	0	1	0	1
1	15	24	1	0	1	0	2
1	15	24	1	0	2	0	1
1	15	24	1	0	2	0	2
1	15	31	0	0	0	0	1
1	15	31	0	0	0	0	2
1	15	31	0	0	1	0	1
1	15	31	0	0	1	0	2
1	15	31	0	0	2	0	1
1	15	31	0	0	2	0	2
